shoe_type,variable,id,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200
adrenaline,y,5,-0.0069055,-0.0061336,-0.0051089,-0.0039161,-0.0023016,0.00059851,0.0039736,0.0069387,0.0098476,0.012509,0.01415,0.014999,0.015653,0.015925,0.015395,0.013774,0.011379,0.0085423,0.0050634,0.0011594,-0.0021613,-0.0048548,-0.0072107,-0.0092989,-0.01055,-0.010477,-0.0095463,-0.0078026,-0.0045475,0.00086863,0.0087541,0.019119,0.030971,0.044263,0.058666,0.073487,0.08775,0.10188,0.11587,0.1282,0.13842,0.14741,0.15526,0.16189,0.16762,0.17283,0.17794,0.18327,0.18886,0.19458,0.2005,0.20667,0.21296,0.21943,0.22661,0.23393,0.24034,0.24582,0.25082,0.25508,0.25837,0.26093,0.2631,0.26529,0.26785,0.27063,0.27363,0.27705,0.28095,0.28518,0.28984,0.29501,0.3004,0.30534,0.30954,0.31321,0.31655,0.31976,0.32284,0.32577,0.32855,0.3311,0.33338,0.33561,0.33805,0.34099,0.34436,0.34798,0.35168,0.35547,0.35943,0.36334,0.36706,0.37068,0.37429,0.3778,0.38116,0.38405,0.38639,0.38798,0.38894,0.38917,0.38871,0.38757,0.3859,0.38379,0.3809,0.37694,0.3725,0.36805,0.36342,0.3583,0.35248,0.34575,0.33814,0.32993,0.3214,0.31259,0.30342,0.2939,0.284,0.27362,0.26277,0.25147,0.23975,0.22775,0.2154,0.20273,0.18971,0.17642,0.16288,0.14905,0.13487,0.12042,0.1057,0.090611,0.075266,0.060043,0.045093,0.030411,0.015945,0.0016463,-0.012638,-0.026834,-0.040831,-0.054572,-0.068058,-0.081097,-0.093704,-0.10608,-0.1179,-0.12883,-0.13897,-0.14842,-0.15713,-0.16526,-0.17295,-0.17986,-0.18581,-0.19115,-0.1957,-0.19916,-0.20163,-0.20353,-0.20484,-0.2054,-0.20493,-0.20349,-0.20139,-0.19864,-0.19536,-0.19178,-0.18778,-0.18348,-0.17893,-0.17398,-0.16875,-0.16335,-0.15793,-0.1524,-0.14646,-0.13986,-0.13268,-0.12543,-0.11847,-0.11165,-0.10481,-0.097742,-0.090391,-0.083135,-0.076377,-0.070047,-0.064087,-0.058609,-0.053609,-0.048924,-0.044486,-0.040235,-0.036111,-0.032134,-0.028351
adrenaline,y,6,-0.00091644,0.00077418,0.0026759,0.0047185,0.0073221,0.010385,0.012805,0.014243,0.015547,0.016067,0.014738,0.011085,0.0059758,-0.00060834,-0.010448,-0.02185,-0.033016,-0.044422,-0.054688,-0.062301,-0.068744,-0.073664,-0.075183,-0.073906,-0.070731,-0.066081,-0.057589,-0.04388,-0.027097,-0.0080561,0.011773,0.031379,0.050431,0.068457,0.085274,0.10109,0.11688,0.13326,0.15063,0.16898,0.18897,0.21104,0.23228,0.25025,0.26669,0.28159,0.29354,0.30245,0.31016,0.31814,0.32716,0.337,0.34754,0.3603,0.37448,0.38836,0.40212,0.41608,0.42948,0.44243,0.45537,0.46775,0.47879,0.48911,0.49964,0.51114,0.52339,0.53561,0.5477,0.55955,0.57057,0.58072,0.59045,0.59972,0.60793,0.61502,0.62165,0.62812,0.63461,0.64107,0.64755,0.65386,0.6597,0.66492,0.66942,0.67325,0.67657,0.67977,0.68335,0.68746,0.69197,0.69673,0.70183,0.70728,0.71311,0.71917,0.72485,0.72987,0.73444,0.73845,0.74159,0.74401,0.74602,0.74745,0.74839,0.74916,0.74976,0.74997,0.74951,0.74852,0.7471,0.74485,0.742,0.73873,0.73465,0.72908,0.72237,0.71502,0.70697,0.69833,0.68937,0.68009,0.67057,0.6607,0.65021,0.63889,0.62684,0.61429,0.60121,0.5875,0.57305,0.55792,0.54244,0.52672,0.51056,0.49404,0.47716,0.45974,0.4419,0.42399,0.4062,0.38847,0.37073,0.35277,0.33473,0.31688,0.29933,0.28197,0.26484,0.24798,0.23142,0.2153,0.19959,0.18421,0.16933,0.15503,0.14113,0.12788,0.11558,0.10418,0.093551,0.083541,0.074093,0.065402,0.057576,0.050437,0.043846,0.037692,0.031929,0.026471,0.021268,0.016327,0.01175,0.0076803,0.0041597,0.0012057,-0.0013663,-0.0036926,-0.0057883,-0.0077136,-0.0094417,-0.010693,-0.011444,-0.011863,-0.01214,-0.012418,-0.012508,-0.012485,-0.012459,-0.012584,-0.01291,-0.013278,-0.013671,-0.014088,-0.014274,-0.013996,-0.013444,-0.012922,-0.01236,-0.011642,-0.01086
adrenaline,y,7,0.0013299,0.0055607,0.0091168,0.011688,0.013266,0.01456,0.015235,0.014545,0.0072937,-0.0054318,-0.019838,-0.036456,-0.057585,-0.079314,-0.09946,-0.12157,-0.14016,-0.14875,-0.14856,-0.14317,-0.13439,-0.11994,-0.096989,-0.073299,-0.05448,-0.038168,-0.024322,-0.013454,-0.0035259,0.00618,0.016777,0.028805,0.043484,0.060139,0.078119,0.097298,0.11671,0.13502,0.15204,0.168,0.18353,0.19942,0.21609,0.23368,0.25219,0.27139,0.29039,0.30823,0.32495,0.3409,0.35591,0.36973,0.38255,0.39481,0.40679,0.41832,0.42915,0.43928,0.4491,0.4588,0.46857,0.47845,0.48842,0.49831,0.50809,0.51773,0.5274,0.53709,0.54672,0.55637,0.56606,0.57584,0.58571,0.59557,0.60517,0.61435,0.62304,0.63151,0.63998,0.64853,0.65712,0.66576,0.67455,0.68364,0.69309,0.70294,0.71339,0.72397,0.73406,0.74331,0.75198,0.75993,0.76723,0.77431,0.78092,0.78649,0.79123,0.79527,0.79836,0.80003,0.80032,0.79934,0.79732,0.79317,0.7874,0.78095,0.77379,0.76534,0.75597,0.74599,0.73515,0.72367,0.71184,0.69966,0.68719,0.67438,0.66118,0.64749,0.63344,0.61912,0.60451,0.58956,0.57433,0.55887,0.54331,0.52775,0.51227,0.49687,0.4816,0.46647,0.45141,0.43627,0.42086,0.40509,0.3891,0.37321,0.35772,0.34264,0.32785,0.31319,0.29862,0.28417,0.26994,0.25593,0.24209,0.22851,0.21542,0.2029,0.19082,0.1791,0.16766,0.15655,0.14583,0.13551,0.12543,0.11561,0.10633,0.097789,0.089914,0.082525,0.075454,0.068594,0.062113,0.056252,0.050991,0.046178,0.041745,0.037578,0.033576,0.029921,0.026761,0.023941,0.021296,0.018758,0.01616,0.013677,0.011724,0.010507,0.0095309,0.0087279,0.0081092,0.0076961,0.0073556,0.0070042,0.0065638,0.0060272,0.0054978,0.0050588,0.0046651,0.0043482,0.0041231,0.0037335,0.0032372,0.0029398,0.0030761,0.0034505,0.0038086,0.0039459,0.0040888,0.0042715,0.0044273
adrenaline,y,8,-0.0059887,-0.0056218,-0.0051529,-0.0046292,-0.0038174,-0.002724,-0.0020714,-0.0024469,-0.0036156,-0.0052375,-0.0073041,-0.010518,-0.014444,-0.018709,-0.02385,-0.029762,-0.036336,-0.044206,-0.052704,-0.060979,-0.07021,-0.079054,-0.085048,-0.089202,-0.09258,-0.094544,-0.093293,-0.08829,-0.081242,-0.071808,-0.058878,-0.045729,-0.032566,-0.017421,-0.0033466,0.008173,0.018716,0.027759,0.035079,0.041642,0.047538,0.05271,0.057346,0.061776,0.06627,0.071067,0.076084,0.081078,0.086405,0.09192,0.096962,0.10208,0.10762,0.11284,0.11802,0.12293,0.12601,0.12762,0.12878,0.12916,0.12858,0.12753,0.12671,0.12644,0.12596,0.12531,0.12468,0.12344,0.12206,0.12144,0.12149,0.12178,0.122,0.12209,0.12211,0.12214,0.12171,0.12058,0.1193,0.11795,0.11617,0.11436,0.11279,0.11136,0.11027,0.10954,0.10897,0.1087,0.10869,0.10867,0.1086,0.10865,0.10857,0.1085,0.10862,0.10895,0.10931,0.10954,0.10948,0.10912,0.10851,0.10743,0.10573,0.10351,0.10081,0.097541,0.093954,0.090219,0.086174,0.081675,0.076563,0.070719,0.064538,0.058326,0.051844,0.045089,0.038219,0.031391,0.02426,0.016525,0.0081526,-0.00049339,-0.0092243,-0.018309,-0.027913,-0.037726,-0.047575,-0.057361,-0.06688,-0.075937,-0.084678,-0.093271,-0.10181,-0.11022,-0.11833,-0.12604,-0.13347,-0.1405,-0.147,-0.15317,-0.15881,-0.16362,-0.16782,-0.17148,-0.17449,-0.17706,-0.17925,-0.1809,-0.18226,-0.18348,-0.18419,-0.18375,-0.18238,-0.18078,-0.17915,-0.17703,-0.17451,-0.17171,-0.16849,-0.16495,-0.16119,-0.15706,-0.15265,-0.1481,-0.14336,-0.13844,-0.13332,-0.12785,-0.12217,-0.11656,-0.11105,-0.10558,-0.10015,-0.094699,-0.089271,-0.083974,-0.078893,-0.073925,-0.068924,-0.063704,-0.058358,-0.053267,-0.048604,-0.044142,-0.040096,-0.036656,-0.033637,-0.030803,-0.02795,-0.025072,-0.022291,-0.019703,-0.017186,-0.014828,-0.012774,-0.01093,-0.009274,-0.0078631,-0.0065928,-0.005418,-0.004399
adrenaline,y,9,0.0065116,0.012158,0.018762,0.025822,0.034239,0.044572,0.054137,0.062023,0.070003,0.075394,0.076521,0.0744,0.070453,0.065283,0.056557,0.046933,0.040088,0.035547,0.032837,0.033582,0.040856,0.055605,0.068835,0.075411,0.078367,0.077389,0.071219,0.055404,0.035418,0.017045,0.0022391,-0.0083106,-0.01254,-0.0087422,0.0016512,0.016458,0.034565,0.057056,0.082352,0.10676,0.13001,0.1512,0.16743,0.17888,0.18654,0.18934,0.18883,0.18739,0.18654,0.18804,0.19254,0.19946,0.20815,0.21966,0.23067,0.23751,0.24182,0.24389,0.24359,0.24161,0.23902,0.23742,0.23718,0.23875,0.24155,0.24509,0.2501,0.25574,0.26159,0.26754,0.2732,0.2786,0.28367,0.28833,0.29266,0.29703,0.30167,0.30675,0.31237,0.31832,0.32407,0.32917,0.33345,0.33653,0.33842,0.3393,0.33938,0.33894,0.33768,0.33552,0.33287,0.32998,0.32663,0.32281,0.31854,0.31384,0.30886,0.30366,0.29843,0.29317,0.28772,0.28211,0.27637,0.2704,0.26396,0.257,0.24998,0.24329,0.23684,0.23045,0.22392,0.21717,0.21,0.20234,0.19429,0.18602,0.17757,0.16884,0.15983,0.15056,0.14124,0.13202,0.12289,0.11365,0.10407,0.094192,0.0843,0.07453,0.06491,0.055474,0.0462,0.036982,0.027826,0.018925,0.010437,0.0023278,-0.0055283,-0.013327,-0.020997,-0.0284,-0.035513,-0.042345,-0.048828,-0.055035,-0.061069,-0.066591,-0.071439,-0.075679,-0.079099,-0.081646,-0.083791,-0.085602,-0.087111,-0.088386,-0.089257,-0.089463,-0.088834,-0.087816,-0.086516,-0.084846,-0.082688,-0.080129,-0.077227,-0.074034,-0.07068,-0.067221,-0.063668,-0.060096,-0.056481,-0.052762,-0.049026,-0.045401,-0.041735,-0.037871,-0.034026,-0.030608,-0.027675,-0.024955,-0.022264,-0.019535,-0.017009,-0.014966,-0.013196,-0.011506,-0.010037,-0.0088853,-0.0079273,-0.0070559,-0.0061136,-0.005047,-0.0041497,-0.0036478,-0.0032272,-0.0027425,-0.0021096,-0.00077422,0.00089266,0.0022307,0.0033046,0.0043065,0.00519
adrenaline,y,10,-0.0035939,-0.0017452,-4.9129e-05,0.001221,0.0024559,0.0038003,0.0047317,0.004332,0.002725,0.00051741,-0.0031292,-0.0080614,-0.013255,-0.018881,-0.024724,-0.030296,-0.036265,-0.042096,-0.046148,-0.048948,-0.051061,-0.051313,-0.048881,-0.044276,-0.038003,-0.029695,-0.019175,-0.0056769,0.010965,0.028571,0.045748,0.061291,0.072869,0.080442,0.085055,0.087709,0.087944,0.086832,0.086097,0.08561,0.085372,0.085903,0.087408,0.089794,0.093366,0.09874,0.10485,0.11111,0.1182,0.12626,0.13491,0.14347,0.15123,0.15785,0.16327,0.16767,0.1715,0.17492,0.17801,0.18076,0.1829,0.18438,0.18539,0.18631,0.18757,0.18902,0.19049,0.19247,0.19495,0.19763,0.20079,0.20396,0.20636,0.20816,0.20935,0.20993,0.21035,0.21061,0.21066,0.21064,0.21071,0.21121,0.21205,0.21284,0.21361,0.21472,0.21587,0.21679,0.21792,0.21929,0.22083,0.22297,0.22488,0.22585,0.22609,0.22572,0.22502,0.22387,0.22237,0.22051,0.21794,0.21492,0.21173,0.20821,0.20425,0.19986,0.19493,0.18956,0.18389,0.17787,0.17142,0.16454,0.15727,0.14973,0.14189,0.1335,0.12467,0.11564,0.10634,0.096756,0.087052,0.077289,0.067478,0.057547,0.047592,0.037668,0.027592,0.017255,0.0068985,-0.0031571,-0.012989,-0.022749,-0.032501,-0.042223,-0.051671,-0.060734,-0.069479,-0.078028,-0.086391,-0.094367,-0.10176,-0.10857,-0.11504,-0.12131,-0.12735,-0.13288,-0.13776,-0.14194,-0.14532,-0.1479,-0.15011,-0.15215,-0.15399,-0.15538,-0.15615,-0.15627,-0.15624,-0.15613,-0.15569,-0.15474,-0.15335,-0.15146,-0.14909,-0.14652,-0.14396,-0.1412,-0.13792,-0.13402,-0.12985,-0.12564,-0.12138,-0.11711,-0.11288,-0.10863,-0.10441,-0.10013,-0.095793,-0.091328,-0.08677,-0.082244,-0.077776,-0.07308,-0.068285,-0.063691,-0.059443,-0.055552,-0.051891,-0.048344,-0.044802,-0.041123,-0.037243,-0.033523,-0.030238,-0.027162,-0.024323,-0.021691,-0.01916,-0.016783,-0.014438,-0.012052,-0.0097095
adrenaline,y,11,-0.0014406,0.0034772,0.0074705,0.010469,0.012332,0.013036,0.012606,0.010549,0.0052994,-0.00094023,-0.0056133,-0.0094588,-0.013073,-0.015956,-0.018429,-0.020289,-0.021246,-0.021553,-0.019838,-0.015934,-0.011258,-0.0059579,0.0018283,0.010388,0.018153,0.026546,0.035809,0.044827,0.052825,0.059362,0.064466,0.068807,0.073351,0.078335,0.083708,0.090322,0.098401,0.10799,0.11888,0.13046,0.1415,0.15211,0.16251,0.17287,0.18303,0.19365,0.20556,0.21973,0.2357,0.25235,0.26867,0.28503,0.30022,0.31278,0.32343,0.33295,0.34133,0.3487,0.35546,0.36262,0.37055,0.3788,0.38699,0.39504,0.403,0.40994,0.41548,0.42,0.42362,0.42662,0.42915,0.43149,0.43406,0.43705,0.44035,0.44404,0.44844,0.45361,0.45905,0.46459,0.47042,0.47619,0.48148,0.48633,0.491,0.49577,0.50079,0.506,0.51124,0.51645,0.52166,0.52686,0.53209,0.53748,0.54275,0.54762,0.55222,0.5565,0.55992,0.5623,0.56435,0.566,0.56704,0.56726,0.56664,0.56533,0.56331,0.5605,0.55707,0.55334,0.54917,0.54462,0.53977,0.53433,0.52825,0.52165,0.51441,0.5065,0.49819,0.48961,0.48061,0.47124,0.46161,0.45161,0.44121,0.43051,0.41958,0.40842,0.39707,0.38547,0.3736,0.36153,0.34926,0.33675,0.32413,0.31155,0.29895,0.28625,0.27362,0.26131,0.24933,0.23741,0.22515,0.21262,0.2003,0.18855,0.17739,0.16651,0.15576,0.14528,0.13527,0.12576,0.11665,0.10789,0.099472,0.091404,0.083758,0.076642,0.070122,0.064154,0.05865,0.053412,0.0485,0.044167,0.040518,0.037362,0.034425,0.031541,0.028766,0.026244,0.024043,0.022006,0.020166,0.018615,0.017331,0.016103,0.014798,0.013387,0.011894,0.010443,0.0091456,0.0078836,0.0066347,0.0055506,0.0047986,0.0042467,0.0036955,0.002936,0.0016258,0.00015602,-0.00090009,-0.0015919,-0.0023158,-0.0029549,-0.0034442,-0.0039332,-0.0043297,-0.004523,-0.0047158,-0.0049604,-0.0052342
adrenaline,y,12,-0.00074704,0.0029579,0.0065464,0.0095187,0.012846,0.01682,0.01924,0.017562,0.012883,0.0074889,0.0011627,-0.0077683,-0.017656,-0.02787,-0.038881,-0.049481,-0.059644,-0.069676,-0.077685,-0.083306,-0.08752,-0.090463,-0.091522,-0.089231,-0.084568,-0.078337,-0.070255,-0.059486,-0.046954,-0.034023,-0.020611,-0.006594,0.0082315,0.023407,0.038968,0.055107,0.071761,0.088996,0.10588,0.1218,0.13656,0.14954,0.161,0.17116,0.17938,0.1859,0.19178,0.1978,0.20428,0.21116,0.21895,0.22798,0.23874,0.25076,0.26326,0.27615,0.289,0.30119,0.31248,0.32214,0.32995,0.33591,0.34011,0.34408,0.34911,0.35482,0.36106,0.36864,0.37788,0.38897,0.4011,0.41392,0.42753,0.44135,0.45492,0.46834,0.48173,0.49514,0.50844,0.52154,0.5343,0.54643,0.55782,0.56851,0.57865,0.58816,0.59704,0.60561,0.61402,0.62213,0.62987,0.63741,0.64493,0.65237,0.65962,0.66674,0.67365,0.68023,0.6863,0.69163,0.69628,0.69994,0.70233,0.70375,0.70447,0.70417,0.70165,0.69743,0.69214,0.68597,0.67885,0.67074,0.66198,0.65247,0.64245,0.63228,0.62197,0.61154,0.60098,0.58999,0.57852,0.56672,0.55481,0.54268,0.53007,0.51688,0.50326,0.4895,0.47568,0.46173,0.44764,0.43365,0.41992,0.40631,0.39258,0.37876,0.36509,0.35153,0.33784,0.32391,0.30999,0.29627,0.2825,0.2685,0.25433,0.2404,0.22691,0.21377,0.2008,0.18796,0.17519,0.16234,0.14965,0.13749,0.12598,0.11488,0.10391,0.093063,0.082661,0.072855,0.063477,0.054489,0.046007,0.037929,0.030358,0.023501,0.01745,0.012121,0.0073836,0.0031887,-0.0006673,-0.0042707,-0.0076324,-0.010553,-0.012879,-0.014678,-0.016037,-0.01711,-0.017905,-0.0181,-0.017749,-0.017388,-0.017355,-0.017566,-0.017672,-0.017385,-0.016825,-0.016116,-0.015515,-0.014991,-0.014388,-0.013811,-0.013211,-0.01254,-0.011931,-0.011047,-0.009884,-0.0089914,-0.0084025,-0.0078334,-0.0073655
adrenaline,y,13,-0.015814,-0.020305,-0.025572,-0.031436,-0.037845,-0.045193,-0.053446,-0.062546,-0.073372,-0.085584,-0.09779,-0.10948,-0.12126,-0.13205,-0.14093,-0.14928,-0.15659,-0.16112,-0.16256,-0.16199,-0.15981,-0.15582,-0.14948,-0.1412,-0.13194,-0.12128,-0.10878,-0.094695,-0.078666,-0.059498,-0.038455,-0.017938,0.0010987,0.019431,0.037591,0.055485,0.072589,0.089324,0.10648,0.12459,0.14343,0.16268,0.18237,0.2027,0.22319,0.24326,0.26201,0.27914,0.2955,0.31126,0.32613,0.34019,0.35382,0.36736,0.38078,0.39371,0.40626,0.41886,0.43155,0.4437,0.45493,0.46519,0.47488,0.48401,0.49262,0.50082,0.50929,0.51863,0.52891,0.53963,0.55048,0.56158,0.57274,0.58344,0.59356,0.60342,0.61296,0.62198,0.63049,0.63852,0.64618,0.65353,0.66052,0.66715,0.67351,0.67976,0.68587,0.69183,0.69759,0.70292,0.70771,0.71221,0.71641,0.72021,0.72363,0.72687,0.73,0.73308,0.73628,0.7393,0.74174,0.74392,0.74607,0.7477,0.74837,0.74808,0.74702,0.74526,0.7421,0.73742,0.73211,0.72628,0.7191,0.71107,0.70278,0.69405,0.68472,0.67478,0.66411,0.65276,0.64091,0.62864,0.61585,0.60234,0.58796,0.5725,0.55598,0.53879,0.52101,0.50284,0.4848,0.46718,0.44983,0.43237,0.41449,0.39629,0.37791,0.35948,0.3409,0.32228,0.30383,0.28579,0.26811,0.2506,0.23304,0.21544,0.19804,0.18119,0.16498,0.14935,0.1341,0.11909,0.10446,0.090461,0.077255,0.064646,0.052664,0.041343,0.030715,0.020919,0.012062,0.0042449,-0.0027115,-0.0089874,-0.014755,-0.019929,-0.024313,-0.027941,-0.030996,-0.033503,-0.035522,-0.037115,-0.038214,-0.038958,-0.039586,-0.040007,-0.040089,-0.039797,-0.039308,-0.038729,-0.03809,-0.037138,-0.035881,-0.034426,-0.032717,-0.030692,-0.02863,-0.026655,-0.024661,-0.022729,-0.020936,-0.019119,-0.017335,-0.015759,-0.014396,-0.013011,-0.011659,-0.01039,-0.0090207,-0.0075659,-0.0061107
adrenaline,y,14,-0.015246,-0.014088,-0.012435,-0.010432,-0.0079062,-0.0044381,-0.00059674,0.0032089,0.0074894,0.011659,0.014988,0.018011,0.020791,0.022867,0.0233,0.0214,0.017643,0.011158,-0.00010747,-0.01308,-0.025272,-0.038862,-0.050953,-0.057296,-0.059886,-0.06113,-0.061002,-0.059272,-0.056448,-0.053291,-0.050141,-0.046192,-0.0411,-0.034629,-0.025935,-0.015539,-0.0046074,0.0071863,0.019856,0.032507,0.045204,0.057441,0.067671,0.075171,0.080753,0.085345,0.089077,0.092111,0.094916,0.097699,0.10042,0.10357,0.10747,0.11196,0.11704,0.12302,0.13057,0.13854,0.14493,0.14906,0.15215,0.15421,0.15465,0.15264,0.14998,0.14846,0.14735,0.14654,0.14636,0.14833,0.15198,0.15612,0.16045,0.16503,0.16941,0.17342,0.1771,0.18073,0.1847,0.18924,0.19424,0.19954,0.20535,0.21135,0.21693,0.22225,0.22693,0.2302,0.23171,0.23181,0.23115,0.22987,0.2277,0.22514,0.2229,0.22073,0.21868,0.21681,0.21509,0.21358,0.21225,0.2108,0.20905,0.20717,0.20509,0.20247,0.19944,0.1961,0.19213,0.18767,0.18297,0.17798,0.17254,0.16664,0.16029,0.15359,0.14666,0.13952,0.13208,0.12446,0.11679,0.1091,0.10131,0.093344,0.085248,0.077073,0.068923,0.060647,0.052304,0.044085,0.036111,0.028237,0.020368,0.012466,0.0047611,-0.0026372,-0.0097671,-0.016758,-0.023547,-0.030067,-0.036399,-0.042633,-0.048722,-0.05463,-0.060176,-0.065258,-0.06985,-0.074025,-0.07775,-0.081059,-0.08404,-0.086672,-0.088953,-0.091044,-0.092743,-0.093875,-0.094687,-0.095289,-0.095615,-0.095421,-0.09458,-0.09356,-0.092655,-0.091647,-0.090406,-0.088762,-0.086716,-0.084449,-0.081983,-0.079263,-0.076429,-0.073646,-0.070875,-0.068034,-0.065082,-0.061974,-0.058792,-0.05573,-0.05286,-0.050147,-0.047522,-0.044927,-0.042284,-0.039595,-0.036877,-0.03392,-0.030982,-0.0286,-0.026789,-0.025188,-0.023779,-0.022414,-0.021,-0.019677,-0.01853,-0.017394,-0.016273,-0.015184,-0.013973,-0.012647,-0.011282
adrenaline,y,15,-0.010236,-0.012147,-0.01396,-0.015621,-0.017047,-0.018481,-0.02031,-0.023043,-0.026484,-0.030266,-0.035062,-0.040491,-0.045802,-0.051306,-0.056399,-0.060496,-0.064318,-0.067482,-0.069611,-0.071312,-0.072415,-0.072594,-0.072296,-0.071681,-0.070305,-0.06804,-0.065387,-0.062103,-0.057414,-0.051722,-0.045091,-0.037294,-0.02907,-0.020671,-0.011813,-0.0024954,0.0072096,0.017592,0.029555,0.043733,0.059496,0.075894,0.092706,0.10922,0.12401,0.13649,0.14616,0.15227,0.15539,0.15697,0.15671,0.15418,0.14983,0.14456,0.13924,0.13467,0.13157,0.12987,0.12934,0.13008,0.13277,0.13689,0.14088,0.14424,0.14628,0.1462,0.14361,0.13903,0.13432,0.1297,0.12556,0.12368,0.12374,0.12542,0.1284,0.13341,0.13959,0.14477,0.14924,0.15299,0.15536,0.15708,0.15829,0.15886,0.15881,0.15839,0.15798,0.15754,0.15695,0.15613,0.15495,0.15371,0.15262,0.15156,0.15064,0.14995,0.14948,0.14933,0.14946,0.14966,0.14986,0.15049,0.15145,0.15197,0.15196,0.15176,0.15141,0.15051,0.14903,0.14724,0.14453,0.14121,0.13777,0.13387,0.12958,0.12499,0.11965,0.11375,0.10756,0.10079,0.093661,0.086352,0.079001,0.071948,0.064965,0.058037,0.051531,0.045538,0.039574,0.033169,0.02588,0.018273,0.010805,0.0030551,-0.0044853,-0.011017,-0.016627,-0.021875,-0.027231,-0.032719,-0.038092,-0.043192,-0.048022,-0.052562,-0.056715,-0.060535,-0.064134,-0.06749,-0.070516,-0.073149,-0.075433,-0.07727,-0.078638,-0.079811,-0.080926,-0.081957,-0.082759,-0.08336,-0.083752,-0.083812,-0.083275,-0.082311,-0.081314,-0.080254,-0.078918,-0.077287,-0.075189,-0.07268,-0.070176,-0.067829,-0.065559,-0.063235,-0.060694,-0.058021,-0.055394,-0.052814,-0.050295,-0.047888,-0.045502,-0.043129,-0.040683,-0.037961,-0.035255,-0.032867,-0.030643,-0.028583,-0.026711,-0.024939,-0.023244,-0.021584,-0.01993,-0.018477,-0.01734,-0.016316,-0.015397,-0.014558,-0.013698,-0.012855,-0.011929,-0.010792,-0.0095554
adrenaline,y,16,0.0066452,0.0076783,0.0080508,0.0078705,0.0072401,0.0054558,0.0022958,-0.00174,-0.0064052,-0.013223,-0.022126,-0.03202,-0.042572,-0.054526,-0.06737,-0.080046,-0.092407,-0.10546,-0.11822,-0.12923,-0.13749,-0.14316,-0.14532,-0.14405,-0.13823,-0.12367,-0.10285,-0.079319,-0.056435,-0.033412,-0.011762,0.006645,0.020753,0.031777,0.040986,0.04962,0.058197,0.066978,0.076478,0.087936,0.10276,0.12145,0.14301,0.16571,0.18922,0.21386,0.23895,0.26357,0.28805,0.31268,0.33627,0.35753,0.37635,0.39363,0.41022,0.42679,0.44335,0.46022,0.47784,0.49664,0.51638,0.53628,0.55554,0.57391,0.59145,0.60785,0.62277,0.63606,0.64824,0.65979,0.67108,0.68223,0.69331,0.70451,0.71602,0.72779,0.73946,0.75072,0.76149,0.77173,0.78161,0.79101,0.79979,0.80787,0.81546,0.82274,0.82971,0.83627,0.8423,0.84787,0.85319,0.8582,0.86275,0.86666,0.87003,0.87308,0.87615,0.87931,0.88242,0.88539,0.88817,0.89069,0.8929,0.89485,0.89639,0.89739,0.89776,0.89722,0.89587,0.89355,0.89025,0.88552,0.8797,0.87293,0.86538,0.85709,0.84819,0.83858,0.82821,0.81718,0.80581,0.79435,0.78285,0.77116,0.75894,0.74591,0.73197,0.71725,0.70206,0.68662,0.67103,0.65521,0.63908,0.62263,0.60592,0.58898,0.57171,0.55408,0.53607,0.51771,0.4992,0.48081,0.4627,0.44476,0.42694,0.40931,0.39201,0.37512,0.35853,0.34204,0.32546,0.30882,0.29233,0.27617,0.26031,0.24478,0.22971,0.2152,0.20117,0.18758,0.17449,0.16196,0.14991,0.13839,0.12753,0.1174,0.10789,0.098874,0.090319,0.082178,0.074493,0.067373,0.060873,0.054957,0.049447,0.044387,0.039887,0.035914,0.032235,0.028827,0.025804,0.023321,0.021354,0.019706,0.018157,0.016498,0.014597,0.012741,0.011366,0.010703,0.010328,0.010019,0.0096853,0.009127,0.0081816,0.0071394,0.0063063,0.0056753,0.0048719,0.0039519,0.0029863
